TIME,GEO,ANIMALS,UNIT,Value,Flag and Footnotes,,,,
2021,Estonia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Estonia,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Estonia,Laying hens,Number,:,,,,,
2021,Estonia,Laying hens,Head (animal),:,,,,,
2021,Estonia,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Estonia,Laying hens (producing eggs for consumption),Head (animal),"32,312",,,,,
2021,Estonia,Broilers,Number,:,,,,,
2021,Estonia,Broilers,Head (animal),:,,,,,
2021,Estonia,Rabbits,Number,:,,,,,
2021,Estonia,Rabbits,Head (animal),:,,,,,
2021,Estonia,Bees (hives),Number,:,,,,,
2021,Estonia,Bees (hives),Head (animal),:,,,,,
2021,Estonia,Other live animals,Number,:,,,,,
2021,Estonia,Other live animals,Head (animal),:,,,,,
2021,Ireland,Live horses,Number,:,,,,,
2021,Ireland,Live horses,Head (animal),:,,,,,
2021,Ireland,Live bovine animals,Number,:,,,,,
2021,Ireland,Live bovine animals,Head (animal),"59,291",,,,,
2021,Ireland,Bovine animals for slaughter,Number,:,,,,,
2021,Ireland,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Ireland,Dairy cows,Number,:,,,,,
2021,Ireland,Dairy cows,Head (animal),"4,656",,,,,
2021,Ireland,Other bovine animals,Number,:,,,,,
2021,Ireland,Other bovine animals,Head (animal),:,,,,,
2021,Ireland,"Live swine, domestic species",Number,:,,,,,
2021,Ireland,"Live swine, domestic species",Head (animal),720,,,,,
2021,Ireland,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Ireland,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Ireland,Other pigs,Number,:,,,,,
2021,Ireland,Other pigs,Head (animal),:,,,,,
2021,Ireland,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Ireland,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Ireland,Live sheep,Number,:,,,,,
2021,Ireland,Live sheep,Head (animal),"87,259",,,,,
2021,Ireland,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Ireland,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Ireland,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Ireland,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Ireland,Other sheep,Number,:,,,,,
2021,Ireland,Other sheep,Head (animal),:,,,,,
2021,Ireland,Live goats,Number,:,,,,,
2021,Ireland,Live goats,Head (animal),236,,,,,
2021,Ireland,"Goats, breeding females",Number,:,,,,,
2021,Ireland,"Goats, breeding females",Head (animal),:,,,,,
2021,Ireland,Other goats,Number,:,,,,,
2021,Ireland,Other goats,Head (animal),:,,,,,
2021,Ireland,Live poultry,Number,:,,,,,
2021,Ireland,Live poultry,Head (animal),:,,,,,
2021,Ireland,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Ireland,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Ireland,Laying hens,Number,:,,,,,
2021,Ireland,Laying hens,Head (animal),:,,,,,
2021,Ireland,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Ireland,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Ireland,Broilers,Number,:,,,,,
2021,Ireland,Broilers,Head (animal),:,,,,,
2021,Ireland,Rabbits,Number,:,,,,,
2021,Ireland,Rabbits,Head (animal),:,,,,,
2021,Ireland,Bees (hives),Number,:,,,,,
2021,Ireland,Bees (hives),Head (animal),:,,,,,
2021,Ireland,Other live animals,Number,:,,,,,
2021,Ireland,Other live animals,Head (animal),:,,,,,
2021,Greece,Live horses,Number,:,,,,,
2021,Greece,Live horses,Head (animal),:,,,,,
2021,Greece,Live bovine animals,Number,:,,,,,
2021,Greece,Live bovine animals,Head (animal),:,,,,,
2021,Greece,Bovine animals for slaughter,Number,:,,,,,
2021,Greece,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Greece,Dairy cows,Number,:,,,,,
2021,Greece,Dairy cows,Head (animal),:,,,,,
2021,Greece,Other bovine animals,Number,:,,,,,
2021,Greece,Other bovine animals,Head (animal),:,,,,,
2021,Greece,"Live swine, domestic species",Number,:,,,,,
2021,Greece,"Live swine, domestic species",Head (animal),:,,,,,
2021,Greece,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Greece,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Greece,Other pigs,Number,:,,,,,
2021,Greece,Other pigs,Head (animal),:,,,,,
2021,Greece,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Greece,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Greece,Live sheep,Number,:,,,,,
2021,Greece,Live sheep,Head (animal),:,,,,,
2021,Greece,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Greece,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Greece,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Greece,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Greece,Other sheep,Number,:,,,,,
2021,Greece,Other sheep,Head (animal),:,,,,,
2021,Greece,Live goats,Number,:,,,,,
2021,Greece,Live goats,Head (animal),:,,,,,
2021,Greece,"Goats, breeding females",Number,:,,,,,
2021,Greece,"Goats, breeding females",Head (animal),:,,,,,
2021,Greece,Other goats,Number,:,,,,,
2021,Greece,Other goats,Head (animal),:,,,,,
2021,Greece,Live poultry,Number,:,,,,,
2021,Greece,Live poultry,Head (animal),:,,,,,
2021,Greece,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Greece,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Greece,Laying hens,Number,:,,,,,
2021,Greece,Laying hens,Head (animal),:,,,,,
2021,Greece,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Greece,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Greece,Broilers,Number,:,,,,,
2021,Greece,Broilers,Head (animal),:,,,,,
2021,Greece,Rabbits,Number,:,,,,,
2021,Greece,Rabbits,Head (animal),:,,,,,
2021,Greece,Bees (hives),Number,:,,,,,
2021,Greece,Bees (hives),Head (animal),:,,,,,
2021,Greece,Other live animals,Number,:,,,,,
2021,Greece,Other live animals,Head (animal),:,,,,,
2021,Spain,Live horses,Number,:,,,,,
2021,Spain,Live horses,Head (animal),:,,,,,
2021,Spain,Live bovine animals,Number,:,,,,,
2021,Spain,Live bovine animals,Head (animal),"264,259",,,,,
2021,Spain,Bovine animals for slaughter,Number,:,,,,,
2021,Spain,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Spain,Dairy cows,Number,:,,,,,
2021,Spain,Dairy cows,Head (animal),"12,954",,,,,
2021,Spain,Other bovine animals,Number,:,,,,,
2021,Spain,Other bovine animals,Head (animal),:,,,,,
2021,Spain,"Live swine, domestic species",Number,:,,,,,
2021,Spain,"Live swine, domestic species",Head (animal),"42,713",,,,,
2021,Spain,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Spain,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Spain,Other pigs,Number,:,,,,,
2021,Spain,Other pigs,Head (animal),:,,,,,
2021,Spain,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Spain,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Spain,Live sheep,Number,:,,,,,
2021,Spain,Live sheep,Head (animal),"672,047",,,,,
2021,Spain,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Spain,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Spain,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Spain,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Spain,Other sheep,Number,:,,,,,
2021,Spain,Other sheep,Head (animal),:,,,,,
2021,Spain,Live goats,Number,:,,,,,
2021,Spain,Live goats,Head (animal),"91,235",,,,,
2021,Spain,"Goats, breeding females",Number,:,,,,,
2021,Spain,"Goats, breeding females",Head (animal),:,,,,,
2021,Spain,Other goats,Number,:,,,,,
2021,Spain,Other goats,Head (animal),:,,,,,
2021,Spain,Live poultry,Number,:,,,,,
2021,Spain,Live poultry,Head (animal),:,,,,,
2021,Spain,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Spain,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Spain,Laying hens,Number,:,,,,,
2021,Spain,Laying hens,Head (animal),:,,,,,
2021,Spain,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Spain,Laying hens (producing eggs for consumption),Head (animal),"1,147,197",,,,,
2021,Spain,Broilers,Number,:,,,,,
2021,Spain,Broilers,Head (animal),:,,,,,
2021,Spain,Rabbits,Number,:,,,,,
2021,Spain,Rabbits,Head (animal),:,,,,,
2021,Spain,Bees (hives),Number,:,,,,,
2021,Spain,Bees (hives),Head (animal),:,,,,,
2021,Spain,Other live animals,Number,:,,,,,
2021,Spain,Other live animals,Head (animal),:,,,,,
2021,France,Live horses,Number,:,,,,,
2021,France,Live horses,Head (animal),:,,,,,
2021,France,Live bovine animals,Number,:,,,,,
2021,France,Live bovine animals,Head (animal),:,,,,,
2021,France,Bovine animals for slaughter,Number,:,,,,,
2021,France,Bovine animals for slaughter,Head (animal),:,,,,,
2021,France,Dairy cows,Number,:,,,,,
2021,France,Dairy cows,Head (animal),:,,,,,
2021,France,Other bovine animals,Number,:,,,,,
2021,France,Other bovine animals,Head (animal),:,,,,,
2021,France,"Live swine, domestic species",Number,:,,,,,
2021,France,"Live swine, domestic species",Head (animal),:,,,,,
2021,France,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,France,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,France,Other pigs,Number,:,,,,,
2021,France,Other pigs,Head (animal),:,,,,,
2021,France,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,France,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,France,Live sheep,Number,:,,,,,
2021,France,Live sheep,Head (animal),:,,,,,
2021,France,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,France,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,France,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,France,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,France,Other sheep,Number,:,,,,,
2021,France,Other sheep,Head (animal),:,,,,,
2021,France,Live goats,Number,:,,,,,
2021,France,Live goats,Head (animal),:,,,,,
2021,France,"Goats, breeding females",Number,:,,,,,
2021,France,"Goats, breeding females",Head (animal),:,,,,,
2021,France,Other goats,Number,:,,,,,
2021,France,Other goats,Head (animal),:,,,,,
2021,France,Live poultry,Number,:,,,,,
2021,France,Live poultry,Head (animal),:,,,,,
2021,France,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,France,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,France,Laying hens,Number,:,,,,,
2021,France,Laying hens,Head (animal),:,,,,,
2021,France,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,France,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,France,Broilers,Number,:,,,,,
2021,France,Broilers,Head (animal),:,,,,,
2021,France,Rabbits,Number,:,,,,,
2021,France,Rabbits,Head (animal),:,,,,,
2021,France,Bees (hives),Number,:,,,,,
2021,France,Bees (hives),Head (animal),:,,,,,
2021,France,Other live animals,Number,:,,,,,
2021,France,Other live animals,Head (animal),:,,,,,
2021,Croatia,Live horses,Number,:,,,,,
2021,Croatia,Live horses,Head (animal),:,,,,,
2021,Croatia,Live bovine animals,Number,:,,,,,
2021,Croatia,Live bovine animals,Head (animal),"31,076",,,,,
2021,Croatia,Bovine animals for slaughter,Number,:,,,,,
2021,Croatia,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Croatia,Dairy cows,Number,:,,,,,
2021,Croatia,Dairy cows,Head (animal),289,,,,,
2021,Croatia,Other bovine animals,Number,:,,,,,
2021,Croatia,Other bovine animals,Head (animal),:,,,,,
2021,Croatia,"Live swine, domestic species",Number,:,,,,,
2021,Croatia,"Live swine, domestic species",Head (animal),468,,,,,
2021,Croatia,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Croatia,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Croatia,Other pigs,Number,:,,,,,
2021,Croatia,Other pigs,Head (animal),:,,,,,
2021,Croatia,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Croatia,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Croatia,Live sheep,Number,:,,,,,
2021,Croatia,Live sheep,Head (animal),"76,308",,,,,
2021,Croatia,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Croatia,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Croatia,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Croatia,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Croatia,Other sheep,Number,:,,,,,
2021,Croatia,Other sheep,Head (animal),:,,,,,
2021,Croatia,Live goats,Number,:,,,,,
2021,Croatia,Live goats,Head (animal),"5,484",,,,,
2021,Croatia,"Goats, breeding females",Number,:,,,,,
2021,Croatia,"Goats, breeding females",Head (animal),:,,,,,
2021,Croatia,Other goats,Number,:,,,,,
2021,Croatia,Other goats,Head (animal),:,,,,,
2021,Croatia,Live poultry,Number,:,,,,,
2021,Croatia,Live poultry,Head (animal),:,,,,,
2021,Croatia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Croatia,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Croatia,Laying hens,Number,:,,,,,
2021,Croatia,Laying hens,Head (animal),:,,,,,
2021,Croatia,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Croatia,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Croatia,Broilers,Number,:,,,,,
2021,Croatia,Broilers,Head (animal),:,,,,,
2021,Croatia,Rabbits,Number,:,,,,,
2021,Croatia,Rabbits,Head (animal),:,,,,,
2021,Croatia,Bees (hives),Number,:,,,,,
2021,Croatia,Bees (hives),Head (animal),:,,,,,
2021,Croatia,Other live animals,Number,:,,,,,
2021,Croatia,Other live animals,Head (animal),:,,,,,
2021,Italy,Live horses,Number,:,,,,,
2021,Italy,Live horses,Head (animal),:,,,,,
2021,Italy,Live bovine animals,Number,:,,,,,
2021,Italy,Live bovine animals,Head (animal),:,,,,,
2021,Italy,Bovine animals for slaughter,Number,:,,,,,
2021,Italy,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Italy,Dairy cows,Number,:,,,,,
2021,Italy,Dairy cows,Head (animal),:,,,,,
2021,Italy,Other bovine animals,Number,:,,,,,
2021,Italy,Other bovine animals,Head (animal),:,,,,,
2021,Italy,"Live swine, domestic species",Number,:,,,,,
2021,Italy,"Live swine, domestic species",Head (animal),:,,,,,
2021,Italy,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Italy,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Italy,Other pigs,Number,:,,,,,
2021,Italy,Other pigs,Head (animal),:,,,,,
2021,Italy,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Italy,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Italy,Live sheep,Number,:,,,,,
2021,Italy,Live sheep,Head (animal),:,,,,,
2021,Italy,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Italy,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Italy,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Italy,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Italy,Other sheep,Number,:,,,,,
2021,Italy,Other sheep,Head (animal),:,,,,,
2021,Italy,Live goats,Number,:,,,,,
2021,Italy,Live goats,Head (animal),:,,,,,
2021,Italy,"Goats, breeding females",Number,:,,,,,
2021,Italy,"Goats, breeding females",Head (animal),:,,,,,
2021,Italy,Other goats,Number,:,,,,,
2021,Italy,Other goats,Head (animal),:,,,,,
2021,Italy,Live poultry,Number,:,,,,,
2021,Italy,Live poultry,Head (animal),:,,,,,
2021,Italy,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Italy,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Italy,Laying hens,Number,:,,,,,
2021,Italy,Laying hens,Head (animal),:,,,,,
2021,Italy,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Italy,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Italy,Broilers,Number,:,,,,,
2021,Italy,Broilers,Head (animal),:,,,,,
2021,Italy,Rabbits,Number,:,,,,,
2021,Italy,Rabbits,Head (animal),:,,,,,
2021,Italy,Bees (hives),Number,:,,,,,
2021,Italy,Bees (hives),Head (animal),:,,,,,
2021,Italy,Other live animals,Number,:,,,,,
2021,Italy,Other live animals,Head (animal),:,,,,,
2021,Cyprus,Live horses,Number,:,,,,,
2021,Cyprus,Live horses,Head (animal),:,,,,,
2021,Cyprus,Live bovine animals,Number,:,,,,,
2021,Cyprus,Live bovine animals,Head (animal),837,,,,,
2021,Cyprus,Bovine animals for slaughter,Number,:,,,,,
2021,Cyprus,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Cyprus,Dairy cows,Number,:,,,,,
2021,Cyprus,Dairy cows,Head (animal),609,,,,,
2021,Cyprus,Other bovine animals,Number,:,,,,,
2021,Cyprus,Other bovine animals,Head (animal),:,,,,,
2021,Cyprus,"Live swine, domestic species",Number,:,,,,,
2021,Cyprus,"Live swine, domestic species",Head (animal),0,,,,,
2021,Cyprus,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Cyprus,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Cyprus,Other pigs,Number,:,,,,,
2021,Cyprus,Other pigs,Head (animal),:,,,,,
2021,Cyprus,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Cyprus,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Cyprus,Live sheep,Number,:,,,,,
2021,Cyprus,Live sheep,Head (animal),"1,104",,,,,
2021,Cyprus,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Cyprus,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Cyprus,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Cyprus,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Cyprus,Other sheep,Number,:,,,,,
2021,Cyprus,Other sheep,Head (animal),:,,,,,
2021,Cyprus,Live goats,Number,:,,,,,
2021,Cyprus,Live goats,Head (animal),"5,519",,,,,
2021,Cyprus,"Goats, breeding females",Number,:,,,,,
2021,Cyprus,"Goats, breeding females",Head (animal),:,,,,,
2021,Cyprus,Other goats,Number,:,,,,,
2021,Cyprus,Other goats,Head (animal),:,,,,,
2021,Cyprus,Live poultry,Number,:,,,,,
2021,Cyprus,Live poultry,Head (animal),:,,,,,
2021,Cyprus,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Cyprus,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Cyprus,Laying hens,Number,:,,,,,
2021,Cyprus,Laying hens,Head (animal),:,,,,,
2021,Cyprus,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Cyprus,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Cyprus,Broilers,Number,:,,,,,
2021,Cyprus,Broilers,Head (animal),:,,,,,
2021,Cyprus,Rabbits,Number,:,,,,,
2021,Cyprus,Rabbits,Head (animal),:,,,,,
2021,Cyprus,Bees (hives),Number,:,,,,,
2021,Cyprus,Bees (hives),Head (animal),:,,,,,
2021,Cyprus,Other live animals,Number,:,,,,,
2021,Cyprus,Other live animals,Head (animal),:,,,,,
2021,Latvia,Live horses,Number,:,,,,,
2021,Latvia,Live horses,Head (animal),:,,,,,
2021,Latvia,Live bovine animals,Number,:,,,,,
2021,Latvia,Live bovine animals,Head (animal),:,,,,,
2021,Latvia,Bovine animals for slaughter,Number,:,,,,,
2021,Latvia,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Latvia,Dairy cows,Number,:,,,,,
2021,Latvia,Dairy cows,Head (animal),:,,,,,
2021,Latvia,Other bovine animals,Number,:,,,,,
2021,Latvia,Other bovine animals,Head (animal),:,,,,,
2021,Latvia,"Live swine, domestic species",Number,:,,,,,
2021,Latvia,"Live swine, domestic species",Head (animal),:,,,,,
2021,Latvia,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Latvia,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Latvia,Other pigs,Number,:,,,,,
2021,Latvia,Other pigs,Head (animal),:,,,,,
2021,Latvia,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Latvia,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Latvia,Live sheep,Number,:,,,,,
2021,Latvia,Live sheep,Head (animal),:,,,,,
2021,Latvia,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Latvia,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Latvia,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Latvia,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Latvia,Other sheep,Number,:,,,,,
2021,Latvia,Other sheep,Head (animal),:,,,,,
2021,Latvia,Live goats,Number,:,,,,,
2021,Latvia,Live goats,Head (animal),:,,,,,
2021,Latvia,"Goats, breeding females",Number,:,,,,,
2021,Latvia,"Goats, breeding females",Head (animal),:,,,,,
2021,Latvia,Other goats,Number,:,,,,,
2021,Latvia,Other goats,Head (animal),:,,,,,
2021,Latvia,Live poultry,Number,:,,,,,
2021,Latvia,Live poultry,Head (animal),:,,,,,
2021,Latvia,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Latvia,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Latvia,Laying hens,Number,:,,,,,
2021,Latvia,Laying hens,Head (animal),:,,,,,
2021,Latvia,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Latvia,Laying hens (producing eggs for consumption),Head (animal),:,,,,,
2021,Latvia,Broilers,Number,:,,,,,
2021,Latvia,Broilers,Head (animal),:,,,,,
2021,Latvia,Rabbits,Number,:,,,,,
2021,Latvia,Rabbits,Head (animal),:,,,,,
2021,Latvia,Bees (hives),Number,:,,,,,
2021,Latvia,Bees (hives),Head (animal),:,,,,,
2021,Latvia,Other live animals,Number,:,,,,,
2021,Latvia,Other live animals,Head (animal),:,,,,,
2021,Lithuania,Live horses,Number,:,,,,,
2021,Lithuania,Live horses,Head (animal),:,,,,,
2021,Lithuania,Live bovine animals,Number,:,,,,,
2021,Lithuania,Live bovine animals,Head (animal),"59,151",,,,,
2021,Lithuania,Bovine animals for slaughter,Number,:,,,,,
2021,Lithuania,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Lithuania,Dairy cows,Number,:,,,,,
2021,Lithuania,Dairy cows,Head (animal),"13,542",,,,,
2021,Lithuania,Other bovine animals,Number,:,,,,,
2021,Lithuania,Other bovine animals,Head (animal),:,,,,,
2021,Lithuania,"Live swine, domestic species",Number,:,,,,,
2021,Lithuania,"Live swine, domestic species",Head (animal),175,,,,,
2021,Lithuania,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Lithuania,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Lithuania,Other pigs,Number,:,,,,,
2021,Lithuania,Other pigs,Head (animal),:,,,,,
2021,Lithuania,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Lithuania,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Lithuania,Live sheep,Number,:,,,,,
2021,Lithuania,Live sheep,Head (animal),"19,761",,,,,
2021,Lithuania,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Lithuania,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Lithuania,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Lithuania,Ewes and ewe-lambs put to the ram,Head (animal),:,,,,,
2021,Lithuania,Other sheep,Number,:,,,,,
2021,Lithuania,Other sheep,Head (animal),:,,,,,
2021,Lithuania,Live goats,Number,:,,,,,
2021,Lithuania,Live goats,Head (animal),699,,,,,
2021,Lithuania,"Goats, breeding females",Number,:,,,,,
2021,Lithuania,"Goats, breeding females",Head (animal),:,,,,,
2021,Lithuania,Other goats,Number,:,,,,,
2021,Lithuania,Other goats,Head (animal),:,,,,,
2021,Lithuania,Live poultry,Number,:,,,,,
2021,Lithuania,Live poultry,Head (animal),:,,,,,
2021,Lithuania,Live poultry excluding laying hens and broilers,Number,:,,,,,
2021,Lithuania,Live poultry excluding laying hens and broilers,Head (animal),:,,,,,
2021,Lithuania,Laying hens,Number,:,,,,,
2021,Lithuania,Laying hens,Head (animal),:,,,,,
2021,Lithuania,Laying hens (producing eggs for consumption),Number,:,,,,,
2021,Lithuania,Laying hens (producing eggs for consumption),Head (animal),"12,082",,,,,
2021,Lithuania,Broilers,Number,:,,,,,
2021,Lithuania,Broilers,Head (animal),:,,,,,
2021,Lithuania,Rabbits,Number,:,,,,,
2021,Lithuania,Rabbits,Head (animal),:,,,,,
2021,Lithuania,Bees (hives),Number,:,,,,,
2021,Lithuania,Bees (hives),Head (animal),:,,,,,
2021,Lithuania,Other live animals,Number,:,,,,,
2021,Lithuania,Other live animals,Head (animal),:,,,,,
2021,Luxembourg,Live horses,Number,:,,,,,
2021,Luxembourg,Live horses,Head (animal),:,,,,,
2021,Luxembourg,Live bovine animals,Number,:,,,,,
2021,Luxembourg,Live bovine animals,Head (animal),"4,945",,,,,
2021,Luxembourg,Bovine animals for slaughter,Number,:,,,,,
2021,Luxembourg,Bovine animals for slaughter,Head (animal),:,,,,,
2021,Luxembourg,Dairy cows,Number,:,,,,,
2021,Luxembourg,Dairy cows,Head (animal),894,,,,,
2021,Luxembourg,Other bovine animals,Number,:,,,,,
2021,Luxembourg,Other bovine animals,Head (animal),:,,,,,
2021,Luxembourg,"Live swine, domestic species",Number,:,,,,,
2021,Luxembourg,"Live swine, domestic species",Head (animal),780,,,,,
2021,Luxembourg,"Breeding sows, live weight 50 kg or over",Number,:,,,,,
2021,Luxembourg,"Breeding sows, live weight 50 kg or over",Head (animal),:,,,,,
2021,Luxembourg,Other pigs,Number,:,,,,,
2021,Luxembourg,Other pigs,Head (animal),:,,,,,
2021,Luxembourg,"Fattening pigs, live weight 50 kg or over",Number,:,,,,,
2021,Luxembourg,"Fattening pigs, live weight 50 kg or over",Head (animal),:,,,,,
2021,Luxembourg,Live sheep,Number,:,,,,,
2021,Luxembourg,Live sheep,Head (animal),750,,,,,
2021,Luxembourg,"Ewes and ewe-lambs, breeding females",Number,:,,,,,
2021,Luxembourg,"Ewes and ewe-lambs, breeding females",Head (animal),:,,,,,
2021,Luxembourg,Ewes and ewe-lambs put to the ram,Number,:,,,,,
2021,Luxembourg,Ewes and ewe-lambs put to the ram,Head (animal),406,,,,,
2021,Luxembourg,Other sheep,Number,:,,,,,
2021,Luxembourg,Other sheep,Head (animal),:,,,,,
2021,Luxembourg,Live goats,Number,:,,,,,
2021,Luxembourg,Live goats,Head (animal),258,,,,,
2021,Luxembourg,"Goats, breeding females",Number,:,,,,,
2021,Luxembourg,"Goats, breeding females",Head (animal),:,,,,,
2021,Luxembourg,Other goats,Number,:,,,,,
2021,Luxembourg,Other goats,Head (animal),:,,,,,
2021,Luxembourg,Live poultry,Number,:,,,,,
